Tran_Id,Cust_Id,Acct_Nbr,Channel_Nbr,Merchant_SIC,Session_Id,Tran_Duration,Tran_Date,Tran_Time,Tran_Amt,Principal_Amt,Interest_Amt,New_Balance,Merchant_Name,Merchant_City,Merchant_State,Merchant_Postal_Code,Tran_Code,Channel
22,1362904,4561143213629040,0,1000,90396,35,1995-06-13T00:00:00,154043,281.81,281.81,0,654.43,Lala Land           ,Indianapolis        ,IN,46286,CG,E
22,1362911,4561143213629110,0,500,90905,21,1995-04-13T00:00:00,73223,247.78,247.78,0,2200,Prop-Jet Airways    ,Portland            ,OR,97266,CG,E
22,1362912,4561143213629120,0,null,91364,0,1995-08-01T00:00:00,null,151.93,132.67,19.26,1367.33,null,null,null,null,PM,M
22,1362917,4561143213629170,0,200,92042,22,1995-12-19T00:00:00,144042,270.31,270.31,0,5770.17,Tollie's Toys       ,Indianapolis        ,IN,46272,CG,E
22,1362918,4561143213629180,0,null,92397,0,1995-06-07T00:00:00,null,101.28,88.48,12.8,911.52,null,null,null,null,PM,M
22,1362924,4561143213629240,0,200,93189,44,1995-12-21T00:00:00,215859,69.66,69.66,0,863,Randy's Records     ,Baltimore           ,MD,21250,CG,E
22,1362925,4561143213629250,111,null,93352,40,1995-06-19T00:00:00,113742,0,0,0,676.72,null,null,null,null,IQ,K
22,1362934,4561143213629330,0,100,95478,43,1995-07-08T00:00:00,104723,292.48,292.48,0,441.54,Olive Oil Restaurant,Portland            ,OR,97230,CG,E
22,1362936,4561143213629360,1,null,95772,20,1995-11-27T00:00:00,185951,0,0,0,539.48,null,null,null,null,IQ,C
22,1362937,4561143213629370,0,100,95955,35,1995-06-02T00:00:00,90529,42.81,42.81,0,1993.23,Bohemian Café       ,New York City       ,NY,10133,CG,E
22,1362938,4561143213629380,0,1200,96429,31,1995-05-16T00:00:00,82745,273.43,273.43,0,506.16,Suitable Suits      ,Houston             ,TX,77182,CG,E
22,1362939,4561143213629390,0,null,96733,0,1995-05-04T00:00:00,null,2135.82,2135.82,0,486.8,null,null,null,null,PM,M
22,1362940,4561143213629400,0,800,97327,44,1995-12-21T00:00:00,101954,41.22,41.22,0,41.22,Flea Trap Motel     ,New York City       ,NY,10213,CG,E
22,1362945,4561143213629450,0,null,97937,0,1995-07-05T00:00:00,null,602.94,596.14,6.8,151.22,null,null,null,null,PM,M
22,1362948,4561143213629480,0,null,98233,0,1995-06-07T00:00:00,null,627.04,618.31,8.73,416.27,null,null,null,null,PM,M
22,1362949,4561143213629490,0,800,98576,15,1995-07-14T00:00:00,140628,71.61,71.61,0,2460.89,Landfill Lodge      ,San Diego           ,CA,92145,CG,E
22,1362952,4561143213629520,1,null,98967,41,1995-06-06T00:00:00,84527,572.86,567.27,5.59,94.02,null,null,null,null,PM,C
22,1362954,4561143213629540,103,null,99066,91,1995-09-20T00:00:00,121745,0,0,0,414.45,null,null,null,null,IQ,B
22,1362959,4561143213629590,0,100,99561,34,1995-07-18T00:00:00,200935,324.94,324.94,0,3900,Zorba's Hideaway    ,Charlotte           ,NC,28222,CG,E
22,1362961,4561143213629610,0,1200,100511,25,1995-06-24T00:00:00,30012,45.02,45.02,0,307.95,Cassandras Casuals  ,Charlotte           ,NC,28214,CG,E
22,1362962,4561143213629620,0,500,100826,26,1995-04-16T00:00:00,115922,197.03,197.03,0,297.2,Prop-Jet Airways    ,Riverside           ,CA,92518,CG,E
22,1362965,4561143213629640,0,null,101807,0,1995-09-03T00:00:00,null,101.28,88.44,12.84,911.56,null,null,null,null,PM,M
22,1362966,4561143213629660,31,null,101980,148,1995-04-24T00:00:00,141850,0,0,0,1054.41,null,null,null,null,IQ,B
22,1362969,4561143213629690,0,1100,103160,24,1995-06-08T00:00:00,1426,1129.71,1129.71,0,2802.2,Brad's Bricks       ,Phoenix             ,AZ,85006,CG,E
22,1362971,4561143213629710,0,1200,103352,43,1995-09-14T00:00:00,232100,22.01,22.01,0,1600,April-May Dept Store,Seattle             ,WA,98170,CG,E
22,1362973,4561143213629730,0,1000,103723,24,1995-07-01T00:00:00,145401,175.69,175.69,0,958.48,Tim's Trout Fishing ,Philadelphia        ,PA,19109,CG,E
22,1362974,4561143213629740,0,1200,104134,20,1995-10-18T00:00:00,214308,30.58,30.58,0,464.52,Suitable Suits      ,Los Angeles         ,CA,90168,CG,E
22,1362975,4561143213629750,0,800,104229,22,1995-09-07T00:00:00,35537,233.42,233.42,0,303.83,Bed Bug Inn         ,Omaha               ,NB,68143,CG,E
22,1362978,4561143213629780,0,1300,104488,34,1995-03-13T00:00:00,205700,65.71,65.71,0,1001.67,Carl's Car Showroom ,Los Angeles         ,CA,90123,CG,E
22,1362980,4561143213629800,0,200,106479,35,1995-05-31T00:00:00,105627,227.17,227.17,0,828.22,Randy's Records     ,Chicago             ,IL,60627,CG,E
22,1362985,4561143213629850,0,null,108325,0,1995-08-01T00:00:00,null,441.01,441.01,0,0,null,null,null,null,PM,M
22,1362990,4561143213629900,0,100,109185,31,1995-04-07T00:00:00,5629,151.42,151.42,0,1111.84,Lisa's Pasta Bar    ,Houston             ,TX,77006,CG,E
22,1362991,4561143213629910,0,null,109542,0,1995-06-03T00:00:00,null,88.32,88.31,0.01,604.72,null,null,null,null,PM,M
22,1362995,4561143213629950,1,null,111059,26,1995-06-10T00:00:00,70741,0,0,0,2300,null,null,null,null,IQ,V
22,1362999,4561143213629990,0,100,112249,38,1995-03-18T00:00:00,223628,186.05,186.05,0,3526.01,Carol's Café        ,Los Angeles         ,CA,90185,CG,E
22,1363004,4561143213630040,0,1200,113934,20,1995-09-08T00:00:00,92243,84.86,84.86,0,84.86,April-May Dept Store,Dallas              ,TX,75374,CG,E
22,1363007,4561143213630060,0,null,114097,0,1995-12-02T00:00:00,null,333.5,328.27,5.23,652.05,null,null,null,null,PM,M
22,1363008,4561143213630080,0,null,114265,0,1995-07-01T00:00:00,null,147.71,142.81,4.9,290.17,null,null,null,null,PM,M
22,1363010,4561143213630100,0,100,114429,33,1995-06-18T00:00:00,181440,145.72,145.72,0,567.76,Haveacow Steakhouse ,Denver              ,CO,80209,CG,E
22,1363013,4561143213630130,0,1300,115156,40,1995-03-22T00:00:00,3413,58.98,58.98,0,953.5,Terry's Trucks      ,New York City       ,NY,10183,CG,E
22,1363016,4561143213630160,0,200,116177,34,1995-04-29T00:00:00,135102,385.43,385.43,0,2046.31,Dog World           ,Los Angeles         ,CA,90156,CG,E
22,1363017,4561143213630170,0,100,116260,36,1995-05-31T00:00:00,105712,33.92,33.92,0,886.44,Fifi's Cabaret      ,Los Angeles         ,CA,90189,CG,E
22,1363018,4561143213630180,0,900,116934,26,1995-05-05T00:00:00,163852,434.68,434.68,0,1625.92,PCs-R-Us            ,St Louis            ,MO,63127,CG,E
22,1363023,4561143213630220,0,700,118135,22,1995-08-25T00:00:00,61311,175.87,175.87,0,884.28,Gary's Grocery      ,Indianapolis        ,IN,46222,CG,E
22,1363026,4561143213630260,0,900,118371,16,1995-05-15T00:00:00,113545,489.12,489.12,0,2500,Mainframe Mania     ,Honolulu            ,HI,96846,CG,E
22,1363038,4561143213630380,0,null,121284,0,1995-12-01T00:00:00,null,182.31,159.24,23.07,1640.76,null,null,null,null,PM,M
22,1363043,4561143213630430,0,100,121668,19,1995-04-15T00:00:00,141639,118.55,118.55,0,187.77,Lisa's Pasta Bar    ,Washington          ,DC,20300,CG,E
22,1363044,4561143213630440,0,300,122418,28,1995-08-06T00:00:00,195755,203.82,203.82,0,203.82,Rent-a-Wreck        ,Washington          ,DC,20351,CG,E
22,1363054,4561143213630540,0,900,123046,15,1995-05-06T00:00:00,123503,38.31,38.31,0,1000,Mainframe Mania     ,Milwaukee           ,WI,53215,CG,E
22,1363056,4561143213630560,0,700,123387,17,1995-09-19T00:00:00,142624,245.8,245.8,0,245.8,Mary's Market       ,Milwaukee           ,WI,53201,CG,E
22,1363057,4561143213630570,0,null,123494,0,1995-06-06T00:00:00,null,81.88,78.23,3.65,325.74,null,null,null,null,PM,M
22,1363059,4561143213630590,1,null,123899,67,1995-09-04T00:00:00,135837,121.54,106.16,15.38,1093.84,null,null,null,null,PM,C
22,1363060,4561143213630600,0,100,124074,32,1995-10-09T00:00:00,163304,179.66,179.66,0,2367.39,Lisa's Pasta Bar    ,Rochester           ,NY,14682,CG,E
22,1363068,4561143213630680,0,100,124746,24,1995-05-25T00:00:00,155825,71.96,71.96,0,2664.88,Olive Oil Restaurant,Chicago             ,IL,60651,CG,E
22,1363070,4561143213630700,0,200,124892,36,1995-07-09T00:00:00,170504,16.06,16.06,0,251.58,Larry's Luggage     ,Baltimore           ,MD,21290,CG,E
22,1363071,4561143213630710,0,500,124985,43,1995-08-08T00:00:00,161652,16.56,16.56,0,867.55,Wing-and-Prayer Air ,El Paso             ,TX,79991,CG,E
22,1363075,4561143213630750,0,1000,125885,32,1995-06-13T00:00:00,191222,54.17,54.17,0,283.36,Gilligan's Island   ,New York City       ,NY,10192,CG,E
22,1363076,4561143213630760,0,300,125978,41,1995-07-03T00:00:00,151551,69.73,69.73,0,921.83,Acme Car Rental     ,New York City       ,NY,10278,CG,E
22,1363078,4561143213630780,0,700,126157,44,1995-05-30T00:00:00,185227,47.15,47.15,0,1216.55,Soupy's Supermarket ,Honolulu            ,HI,96805,CG,E
22,1363082,4561143213630820,0,null,126567,0,1995-09-01T00:00:00,null,824.24,823.42,0.82,21.25,null,null,null,null,PM,M
22,1363083,4561143213630830,0,800,126701,40,1995-08-20T00:00:00,100221,53.15,53.15,0,820.52,Manic Motor Inn     ,Miami               ,FL,33266,CG,E
22,1363086,4561143213630860,0,100,127276,16,1995-09-17T00:00:00,144726,38.55,38.55,0,296.97,Tofu Palace Res.    ,Tulsa               ,OK,74183,CG,E
22,1363087,4561143213630870,0,null,127365,0,1995-09-03T00:00:00,null,92.44,79.6,12.84,831.96,null,null,null,null,PM,M
22,1363088,4561143213630880,0,800,127602,35,1995-05-09T00:00:00,214219,305.28,305.28,0,305.28,Bed Bug Inn         ,Austin              ,TX,78781,CG,E
22,1363093,4561143213630930,0,100,128394,28,1995-08-24T00:00:00,10936,88.44,88.44,0,1000,Fifi's Cabaret      ,St Paul             ,MN,55156,CG,E
22,1363097,4561143213630970,0,100,128809,35,1995-05-11T00:00:00,212625,95.45,95.45,0,417.7,Haveacow Steakhouse ,Honolulu            ,HI,96835,CG,E
22,1363101,4561143213631010,0,900,130103,39,1995-10-01T00:00:00,144914,343.79,343.79,0,2997.94,Surplus Servers     ,Houston             ,TX,77138,CG,E
22,1363103,4561143213631030,0,400,130375,33,1995-05-08T00:00:00,80037,165.22,165.22,0,2171.14,Gus' Gas Station    ,Los Angeles         ,CA,90013,CG,E
22,1363107,4561143213631070,0,null,131243,0,1995-12-03T00:00:00,null,71.08,71.08,0,89.15,null,null,null,null,PM,M
22,1363108,4561143213631080,1,null,131326,25,1995-07-09T00:00:00,228,0,0,0,84.8,null,null,null,null,IQ,V
22,1363117,4561143213631170,0,100,132231,30,1995-07-03T00:00:00,134541,87.7,87.7,0,721.77,Bohemian Café       ,Jacksonville        ,FL,32241,CG,E
22,1363126,4561143213631260,0,null,133406,0,1995-08-05T00:00:00,null,1156.72,1130.54,26.18,1178.42,null,null,null,null,PM,M
22,1363128,4561143213631280,0,1100,133919,37,1995-11-03T00:00:00,220905,66.49,66.49,0,100.32,Linda's Lighting    ,Norfolk             ,VA,23518,CG,E
22,1363129,4561143213631290,0,400,134002,41,1995-12-19T00:00:00,83726,114.13,114.13,0,335.42,Serbio's Service St ,New York City       ,NY,10271,CG,E
22,1363130,4561143213631300,0,100,134193,22,1995-04-18T00:00:00,121225,170.63,170.63,0,715.13,Sushi To Go         ,Louisville          ,KY,40214,CG,E
22,1363135,4561143213631350,0,null,134975,0,1995-10-04T00:00:00,null,148.78,147.44,1.34,235.86,null,null,null,null,PM,M
22,1363138,4561143213631380,0,null,135102,0,1995-05-02T00:00:00,null,370.98,370.15,0.83,150.89,null,null,null,null,PM,M
22,1363140,4561143213631400,0,200,135348,26,1995-09-25T00:00:00,100646,50.62,50.62,0,962.16,Buy The Book        ,Los Angeles         ,CA,90069,CG,E
22,1363142,4561143213631420,0,1200,135935,27,1995-06-23T00:00:00,110935,207.12,207.12,0,1204.88,April-May Dept Store,Chicago             ,IL,60612,CG,E
22,1363147,4561143213631470,0,null,136676,0,1995-06-05T00:00:00,null,290.45,290.45,0,0,null,null,null,null,PM,M
22,1363160,4561143213631600,0,1200,138370,35,1995-05-16T00:00:00,224459,61.22,61.22,0,333.61,April-May Dept Store,Los Angeles         ,CA,90065,CG,E
22,1363164,4561143213631640,0,400,139208,28,1995-04-08T00:00:00,135003,121,121,0,858.35,Gus' Gas Station    ,New York City       ,NY,10132,CG,E
22,1363170,4561143213631700,0,800,141371,31,1995-06-18T00:00:00,154900,196.67,196.67,0,559.07,Flea Trap Motel     ,Chicago             ,IL,60609,CG,E
22,1363171,4561143213631710,0,null,141677,0,1995-07-06T00:00:00,null,182.31,159.2,23.11,1640.8,null,null,null,null,PM,M
22,1363174,4561143213631730,0,100,142497,27,1995-06-18T00:00:00,113117,3.83,3.83,0,1400,Carol's Café        ,Anaheim             ,CA,92809,CG,E
22,1363175,4561143213631750,0,800,142973,44,1995-03-24T00:00:00,170448,245.97,245.97,0,788.7,Landfill Lodge      ,Anaheim             ,CA,92817,CG,E
22,1363182,4561143213631820,0,400,144353,37,1995-07-14T00:00:00,113603,15.67,15.67,0,5100,Filbert's Filling St,Los Angeles         ,CA,90064,CG,E
22,1363184,4561143213631840,0,400,145006,42,1995-12-11T00:00:00,124933,88.3,88.3,0,867.9,Gus' Gas Station    ,Toledo              ,OH,43634,CG,E
22,1363187,4561143213631870,0,500,145434,38,1995-09-28T00:00:00,182925,165.83,165.83,0,2262.37,Prop-Jet Airways    ,Los Angeles         ,CA,90145,CG,E
22,1363192,4561143213631920,0,200,145823,40,1995-07-03T00:00:00,185252,96.04,96.04,0,1000,Jerry's Jewelry     ,Anaheim             ,CA,92825,CG,E
22,1363193,4561143213631930,0,null,146297,0,1995-08-02T00:00:00,null,82.44,79.48,2.96,467.63,null,null,null,null,PM,M
22,1363196,4561143213631960,0,800,146888,30,1995-03-07T00:00:00,161048,104.71,104.71,0,1600.86,Bed Bug Inn         ,Los Angeles         ,CA,90066,CG,E
22,1363198,4561143213631970,0,100,148118,15,1995-05-25T00:00:00,131014,14.22,14.22,0,438.92,Fifi's Cabaret      ,Sacramento          ,CA,94228,CG,E
22,1363204,4561143213632040,0,200,149218,18,1995-11-08T00:00:00,100258,51.5,51.5,0,1042.15,Tollie's Toys       ,Chicago             ,IL,60657,CG,E
22,1363205,4561143213632050,0,700,149256,22,1995-11-10T00:00:00,201805,72.48,72.48,0,566.88,Soupy's Supermarket ,Chicago             ,IL,60607,CG,E
22,1363206,4561143213632060,0,1300,149361,22,1995-12-18T00:00:00,144142,267.78,267.78,0,3292.35,Carl's Car Showroom ,Fresno              ,CA,93757,CG,E
22,1363208,4561143213632070,0,200,149484,27,1995-05-10T00:00:00,111029,272.14,272.14,0,444,Carrie's Cards      ,Chicago             ,IL,60623,CG,E
22,1363209,4561143213632090,0,1000,150486,35,1995-08-08T00:00:00,211105,103.68,103.68,0,1600,Tim's Trout Fishing ,Detroit             ,MI,48204,CG,E
22,1363210,4561143213632100,0,1300,150720,44,1995-08-13T00:00:00,200841,151.35,151.35,0,836.52,Arnie's Auto Parts  ,New Orleans         ,LA,70133,CG,E
22,1363211,4561143213632110,0,100,151067,23,1995-08-17T00:00:00,214811,219.76,219.76,0,1993.09,Tofu Palace Res.    ,Los Angeles         ,CA,90144,CG,E
22,1363212,4561143213632120,0,null,151165,0,1995-07-06T00:00:00,null,209.66,182.69,26.97,2585.78,null,null,null,null,PM,M
22,1363213,4561143213632130,0,400,151624,28,1995-09-03T00:00:00,15325,94.36,94.36,0,1459.23,Serbio's Service St ,Cleveland           ,OH,44122,CG,E
22,1363215,4561143213632150,0,1100,152754,37,1995-06-21T00:00:00,220146,208.29,208.29,0,2461.71,Linda's Lighting    ,New York City       ,NY,10037,CG,E
22,1363216,4561143213632160,0,500,152839,42,1995-05-06T00:00:00,100227,88.44,88.44,0,1000,Wing-and-Prayer Air ,New York City       ,NY,10050,CG,E
22,1363217,4561143213632170,0,null,154250,0,1995-04-01T00:00:00,null,698.58,692.19,6.39,147.98,null,null,null,null,PM,M
22,1363218,4561143213632180,0,1300,154559,15,1995-04-15T00:00:00,164126,44.89,44.89,0,1086.78,Reliable Used Cars  ,San Diego           ,CA,92161,CG,E
22,1363219,4561143213632190,0,1100,155647,29,1995-04-24T00:00:00,202457,54.31,54.31,0,754.73,Linda's Lighting    ,New York City       ,NY,10137,CG,E
22,1363222,4561143213632220,0,400,156199,25,1995-05-07T00:00:00,90120,157.22,157.22,0,157.22,Serbio's Service St ,San Francisco       ,CA,94129,CG,E
22,1363227,4561143213632270,0,null,157115,0,1995-11-05T00:00:00,null,140.52,140.52,0,0,null,null,null,null,PM,M
22,1363229,4561143213632290,0,1000,157608,44,1995-04-25T00:00:00,213658,68.69,68.69,0,750.95,Tim's Trout Fishing ,Louisville          ,KY,40270,CG,E
22,1363233,4561143213632320,0,300,158200,29,1995-11-06T00:00:00,90545,23.39,23.39,0,871.08,Rent-a-Wreck        ,New York City       ,NY,10142,CG,E
22,1363234,4561143213632340,1,null,158452,25,1995-12-06T00:00:00,125114,0,0,0,805.44,null,null,null,null,IQ,C
22,1363236,4561143213632360,0,100,159309,19,1995-04-03T00:00:00,164205,31.83,31.83,0,1406.15,Dale's Donuts       ,Los Angeles         ,CA,90196,CG,E
22,1363241,4561143213632410,0,200,160481,32,1995-03-29T00:00:00,163626,138.38,138.38,0,769.99,Dilbert's Dept Store,San Antonio         ,TX,78255,CG,E
22,1363244,4561143213632430,0,1100,161571,38,1995-05-26T00:00:00,131000,206.79,206.79,0,508.28,Linda's Lighting    ,Nashville           ,TN,37201,CG,E
22,1363248,4561143213632470,0,800,162232,21,1995-04-22T00:00:00,120845,47.25,47.25,0,1490.1,Flea Trap Motel     ,San Francisco       ,CA,94187,CG,E
22,1363252,4561143213632520,0,null,165328,0,1995-09-03T00:00:00,null,101.28,88.44,12.84,911.56,null,null,null,null,PM,M
22,1363254,4561143213632540,0,700,165687,24,1995-05-07T00:00:00,4838,97.34,97.34,0,326.42,Mary's Market       ,Chicago             ,IL,60608,CG,E
22,1363257,4561143213632570,1,null,166502,43,1995-05-10T00:00:00,160512,0,0,0,673.58,null,null,null,null,IQ,V
22,1363259,4561143213632590,0,1300,166765,36,1995-06-28T00:00:00,95019,232.49,232.49,0,390.61,Arnie's Auto Parts  ,Los Angeles         ,CA,90081,CG,E
22,1363261,4561143213632610,0,800,166876,22,1995-06-01T00:00:00,23109,26.32,26.32,0,377.3,Manic Motor Inn     ,New York City       ,NY,10236,CG,E
22,1363263,4561143213632630,0,700,167730,42,1995-06-11T00:00:00,185306,55.83,55.83,0,528.82,Mary's Market       ,Jersey City         ,NJ,7308,CG,E
22,1363264,4561143213632640,0,1000,167859,18,1995-03-17T00:00:00,210341,52.94,52.94,0,327.08,Wally World         ,Jersey City         ,NJ,7301,CG,E
22,1363268,4561143213632680,0,200,169877,28,1995-09-28T00:00:00,185538,30.31,30.31,0,1800,Carrie's Cards      ,Houston             ,TX,77195,CG,E
22,1363271,4561143213632710,0,700,171416,19,1995-07-31T00:00:00,201923,35.36,35.36,0,87.92,Ferd's Food Store   ,Fort Worth          ,TX,76195,CG,E
22,1363272,4561143213632720,1,null,171880,38,1995-10-23T00:00:00,205221,0,0,0,787.86,null,null,null,null,IQ,C
22,1363275,4561143213632750,0,null,172298,0,1995-06-05T00:00:00,null,697.59,686.29,11.3,313.71,null,null,null,null,PM,M
22,1363280,4561143213632800,0,1000,173434,38,1995-05-23T00:00:00,85016,232.45,232.45,0,624.75,Casino Royale       ,Memphis             ,TN,38120,CG,E
22,1363282,4561143213632820,0,1200,173920,36,1995-07-31T00:00:00,92826,67.9,67.9,0,822.76,April-May Dept Store,Washington          ,DC,20320,CG,E
22,1363283,4561143213632830,0,300,174049,33,1995-10-08T00:00:00,161515,84.15,84.15,0,1100,Loan-a-Lemon        ,New York City       ,NY,10120,CG,E
22,1363284,4561143213632840,1,null,174272,43,1995-06-06T00:00:00,112230,477.85,477.85,0,60,null,null,null,null,PM,C
22,1363287,4561143213632870,0,500,174897,17,1995-09-05T00:00:00,95323,31.45,31.45,0,1000,Wing-and-Prayer Air ,Cincinnati          ,OH,45218,CG,E
22,1363288,4561143213632880,0,null,175006,0,1995-07-05T00:00:00,null,487.79,478.63,9.16,919.1,null,null,null,null,PM,M
22,1363291,4561143213632910,0,100,175485,15,1995-09-07T00:00:00,90630,486.84,486.84,0,1101.68,Bohemian Café       ,Fort Worth          ,TX,76196,CG,E
22,1363295,4561143213632950,0,null,175960,0,1995-09-03T00:00:00,null,96.73,83.89,12.84,870.56,null,null,null,null,PM,M
22,1363296,4561143213632960,0,1200,176110,38,1995-03-07T00:00:00,90249,59.78,59.78,0,1318.48,Suitable Suits      ,Wichita             ,KS,67269,CG,E
22,1363297,4561143213632970,0,800,176759,15,1995-06-13T00:00:00,182908,318.63,318.63,0,333.06,Flea Trap Motel     ,Tucson              ,AZ,85733,CG,E
22,1363303,4561143213633030,0,1100,179628,15,1995-08-14T00:00:00,92616,220.39,220.39,0,546.9,Linda's Lighting    ,Los Angeles         ,CA,90096,CG,E
22,1363306,4561143213633060,0,1100,181232,42,1995-07-21T00:00:00,53453,190.21,190.21,0,311.74,Larry's Lumber      ,Sacramento          ,CA,94266,CG,E
22,1363307,4561143213633070,0,null,181706,0,1995-05-01T00:00:00,null,61.26,60.59,0.67,355.26,null,null,null,null,PM,M
22,1363308,4561143213633080,0,400,182098,38,1995-03-01T00:00:00,204210,34.81,34.81,0,1588.67,Gus' Gas Station    ,New York City       ,NY,10161,CG,E
22,1363312,4561143213633120,0,1200,182556,18,1995-10-22T00:00:00,155904,315.78,315.78,0,2676.07,Cassandras Casuals  ,Los Angeles         ,CA,90067,CG,E
22,1363313,4561143213633130,0,null,182658,0,1995-11-06T00:00:00,null,29.63,28.54,1.09,147.99,null,null,null,null,PM,M
22,1363314,4561143213633140,0,1200,182812,20,1995-04-12T00:00:00,185014,48.94,48.94,0,223.94,Cassandras Casuals  ,Houston             ,TX,77258,CG,E
22,1363316,4561143213633160,0,200,183086,29,1995-09-30T00:00:00,80128,88.44,88.44,0,1000,Randy's Records     ,Louisville          ,KY,40274,CG,E
